fact_key,date_key,fund_key,distributor_key,region_key,rm_key,opening_aum_eur,closing_aum_eur,avg_aum_eur,target_aum_eur,gross_subscriptions_eur,gross_redemptions_eur,net_subscriptions_eur,market_movement_eur,management_fee_bps,fee_revenue_eur,created_at
592,20250430,2,7,6,4,35700784.700000003,35585162.630000003,35642973.670000002,28579151.219999999,561125.59,483950.91,77174.68,-192796.75,150,44553.72,2026-08-18 01:27:35.973859 UTC
593,20250531,2,7,6,4,35585162.630000003,35786334.689999998,35685748.659999996,30365348.170000002,733903.54,1065300.18,-331396.64,532568.7,150,44607.19,2026-08-18 01:27:35.973859 UTC
594,20250630,2,7,6,4,35786334.689999998,35990021.359999999,35888178.020000003,32151545.129999999,1137788.65,1017477.99,120310.67,83376.01,150,44860.22,2026-08-18 01:27:35.973859 UTC
595,20240131,4,7,6,4,30610700.949999999,31177394.170000002,30894047.559999999,2953921.97,997679.26,471391.09,526288.17,40405.05,95,24457.79,2026-08-18 01:27:35.973859 UTC
596,20240229,4,7,6,4,31177394.170000002,31174624.32,31176009.239999998,5907843.95,456061.26,584779.7,-128718.44,125948.59,95,24681.01,2026-08-18 01:27:35.973859 UTC
597,20240331,4,7,6,4,31174624.32,31069922.039999999,31122273.18,8861765.92,315899.99,644979.66,-329079.66,224377.38,95,24638.47,2026-08-18 01:27:35.973859 UTC
598,20240430,4,7,6,4,31069922.039999999,30911589.829999998,30990755.940000001,11815687.9,525040.26,888983.55,-363943.29,205611.08,95,24534.35,2026-08-18 01:27:35.973859 UTC
599,20240531,4,7,6,4,30911589.829999998,30990289.91,30950939.870000001,14769609.869999999,1186500.21,912187.73,274312.48,-195612.4,95,24502.83,2026-08-18 01:27:35.973859 UTC
600,20240630,4,7,6,4,30990289.91,31670299.260000002,31330294.579999998,17723531.850000001,990059.61,338034.76,652024.84,27984.5,95,24803.15,2026-08-18 01:27:35.973859 UTC
601,20240731,4,7,6,4,31670299.260000002,32223519.93,31946909.59,20677453.82,1181934.96,432470.68,749464.27,-196243.6,95,25291.3,2026-08-18 01:27:35.973859 UTC
602,20240831,4,7,6,4,32223519.93,33171514.420000002,32697517.18,23631375.800000001,1037141.88,282949.79,754192.09,193802.4,95,25885.53,2026-08-18 01:27:35.973859 UTC
603,20240930,4,7,6,4,33171514.420000002,33841823.149999999,33506668.789999999,26585297.77,754903.96,304057.15,450846.81,219461.91,95,26526.11,2026-08-18 01:27:35.973859 UTC
604,20241031,4,7,6,4,33841823.149999999,33931779.920000002,33886801.539999999,29539219.75,753055.12,676267.74,76787.37,13169.4,95,26827.05,2026-08-18 01:27:35.973859 UTC
605,20241130,4,7,6,4,33931779.920000002,34269707.640000001,34100743.780000001,32493141.719999999,1074648.77,541704.23,532944.53,-195016.82,95,26996.42,2026-08-18 01:27:35.973859 UTC
606,20241231,4,7,6,4,34269707.640000001,34848439.770000003,34559073.700000003,35447063.700000003,1064263.74,287842.83,776420.91,-197688.79,95,27359.27,2026-08-18 01:27:35.973859 UTC
607,20250131,4,7,6,4,34848439.770000003,34660957.039999999,34754698.399999999,38400985.670000002,1263888.2,1211829.98,52058.22,-239540.95,95,27514.14,2026-08-18 01:27:35.973859 UTC
608,20250228,4,7,6,4,34660957.039999999,34606246.130000003,34633601.579999998,41354907.649999999,559526.75,571597.28,-12070.53,-42640.39,95,27418.27,2026-08-18 01:27:35.973859 UTC
609,20250331,4,7,6,4,34606246.130000003,35550107.840000004,35078176.979999997,44308829.619999997,1175250.74,281555.78,893694.96,50166.75,95,27770.22,2026-08-18 01:27:35.973859 UTC
610,20250430,4,7,6,4,35550107.840000004,36051578.549999997,35800843.200000003,47262751.600000001,991151.94,373064.39,618087.55,-116616.84,95,28342.33,2026-08-18 01:27:35.973859 UTC
611,20250531,4,7,6,4,36051578.549999997,35543666.740000002,35797622.649999999,50216673.57,536299.78,1083520.62,-547220.85,39309.03,95,28339.78,2026-08-18 01:27:35.973859 UTC
612,20250630,4,7,6,4,35543666.740000002,36435094.060000002,35989380.399999999,53170595.549999997,1039045.34,390877.45,648167.89,243259.43,95,28491.59,2026-08-18 01:27:35.973859 UTC
613,20240131,5,7,6,4,36786369.719999999,37283042.520000003,37034706.119999997,2165878.24,1372685.91,900905.56,471780.35,24892.45,135,41664.04,2026-08-18 01:27:35.973859 UTC
614,20240229,5,7,6,4,37283042.520000003,36685324.079999998,36984183.299999997,4331756.47,661902.58,1017417.93,-355515.34,-242203.1,135,41607.21,2026-08-18 01:27:35.973859 UTC
615,20240331,5,7,6,4,36685324.079999998,37551522.450000003,37118423.259999998,6497634.71,1421779.01,370319.19,1051459.82,-185261.45,135,41758.23,2026-08-18 01:27:35.973859 UTC
616,20240430,5,7,6,4,37551522.450000003,38232279.920000002,37891901.189999998,8663512.949999999,1458939.56,941683.22,517256.33,163501.14,135,42628.39,2026-08-18 01:27:35.973859 UTC
617,20240531,5,7,6,4,38232279.920000002,37780560.450000003,38006420.189999998,10829391.189999999,494084.91,1193926.4,-699841.5,248122.03,135,42757.22,2026-08-18 01:27:35.973859 UTC
618,20240630,5,7,6,4,37780560.450000003,37880944.020000003,37830752.229999997,12995269.42,522455,423454.36,99000.64,1382.93,135,42559.6,2026-08-18 01:27:35.973859 UTC
619,20240731,5,7,6,4,37880944.020000003,37956159.259999998,37918551.640000001,15161147.66,1005194.96,661422.91,343772.06,-268556.81,135,42658.37,2026-08-18 01:27:35.973859 UTC
620,20240831,5,7,6,4,37956159.259999998,38055261.939999998,38005710.600000001,17327025.899999999,756718.02,596584.41,160133.61,-61030.93,135,42756.42,2026-08-18 01:27:35.973859 UTC
621,20240930,5,7,6,4,38055261.939999998,37497406.299999997,37776334.119999997,19492904.140000001,944164.58,1343080.37,-398915.79,-158939.85,135,42498.38,2026-08-18 01:27:35.973859 UTC
622,20241031,5,7,6,4,37497406.299999997,37598583.740000002,37547995.020000003,21658782.370000001,1137653.89,1196060.07,-58406.17,159583.61,135,42241.49,2026-08-18 01:27:35.973859 UTC
623,20241130,5,7,6,4,37598583.740000002,38174533.479999997,37886558.609999999,23824660.609999999,678109.93,325610.35,352499.58,223450.16,135,42622.38,2026-08-18 01:27:35.973859 UTC
624,20241231,5,7,6,4,38174533.479999997,38190303.600000001,38182418.539999999,25990538.850000001,720436.14,563172.21,157263.93,-141493.81,135,42955.22,2026-08-18 01:27:35.973859 UTC
625,20250131,5,7,6,4,38190303.600000001,38956358.939999998,38573331.270000003,28156417.09,1350765.75,743762.76,607003,159052.34,135,43395,2026-08-18 01:27:35.973859 UTC
626,20250228,5,7,6,4,38956358.939999998,38567721.340000004,38762040.140000001,30322295.32,1103473.38,1375138.55,-271665.17,-116972.43,135,43607.3,2026-08-18 01:27:35.973859 UTC
627,20250331,5,7,6,4,38567721.340000004,38041187.119999997,38304454.229999997,32488173.559999999,588320.84,1075590.83,-487270,-39264.22,135,43092.51,2026-08-18 01:27:35.973859 UTC
628,20250430,5,7,6,4,38041187.119999997,38637957.43,38339572.270000003,34654051.799999997,1073479.79,331383.44,742096.35,-145326.04,135,43132.02,2026-08-18 01:27:35.973859 UTC
629,20250531,5,7,6,4,38637957.43,39298019.539999999,38967988.479999997,36819930.039999999,1236566.7,473322.16,763244.54,-103182.43,135,43838.99,2026-08-18 01:27:35.973859 UTC
630,20250630,5,7,6,4,39298019.539999999,39756350.299999997,39527184.920000002,38985808.270000003,1153934.75,558820.73,595114.02,-136783.26,135,44468.08,2026-08-18 01:27:35.973859 UTC
631,20240131,6,7,6,4,22153768.530000001,22700014.77,22426891.649999999,3538260.32,883251.94,457238.77,426013.17,120233.07,130,24295.8,2026-08-18 01:27:35.973859 UTC
632,20240229,6,7,6,4,22700014.77,22569279.379999999,22634647.07,7076520.65,398195.83,274955.43,123240.39,-253975.78,130,24520.87,2026-08-18 01:27:35.973859 UTC
633,20240331,6,7,6,4,22569279.379999999,22992820.210000001,22781049.789999999,10614780.970000001,818493.85,315946.89,502546.96,-79006.13,130,24679.47,2026-08-18 01:27:35.973859 UTC
634,20240430,6,7,6,4,22992820.210000001,23558961.239999998,23275890.73,14153041.300000001,876596.61,406192.01,470404.6,95736.43,130,25215.55,2026-08-18 01:27:35.973859 UTC
635,20240531,6,7,6,4,23558961.239999998,23914247.5,23736604.370000001,17691301.620000001,639924.65,320139.15,319785.5,35500.75,130,25714.65,2026-08-18 01:27:35.973859 UTC
636,20240630,6,7,6,4,23914247.5,24441792.649999999,24178020.07,21229561.949999999,902893.61,680289.04,222604.57,304940.58,130,26192.86,2026-08-18 01:27:35.973859 UTC
637,20240731,6,7,6,4,24441792.649999999,25279599.969999999,24860696.309999999,24767822.27,942864.47,417800.51,525063.97,312743.35,130,26932.42,2026-08-18 01:27:35.973859 UTC
638,20240831,6,7,6,4,25279599.969999999,25381420.390000001,25330510.18,28306082.600000001,442571.54,713854.32,-271282.77,373103.2,130,27441.39,2026-08-18 01:27:35.973859 UTC
639,20240930,6,7,6,4,25381420.390000001,25469712.25,25425566.32,31844342.920000002,525730.49,218722.97,307007.52,-218715.66,130,27544.36,2026-08-18 01:27:35.973859 UTC
640,20241031,6,7,6,4,25469712.25,25752289.199999999,25611000.719999999,35382603.240000002,837322.43,306229.61,531092.83,-248515.88,130,27745.25,2026-08-18 01:27:35.973859 UTC
641,20241130,6,7,6,4,25752289.199999999,25588943.440000001,25670616.32,38920863.57,421553.26,552858.59,-131305.33,-32040.43,130,27809.83,2026-08-18 01:27:35.973859 UTC
642,20241231,6,7,6,4,25588943.440000001,25799669.489999998,25694306.469999999,42459123.890000001,786048.06,476375.36,309672.7,-98946.64,130,27835.5,2026-08-18 01:27:35.973859 UTC
643,20250131,6,7,6,4,25799669.489999998,25940866.710000001,25870268.100000001,45997384.219999999,330647.7,329083.99,1563.71,139633.51,130,28026.12,2026-08-18 01:27:35.973859 UTC
644,20250228,6,7,6,4,25940866.710000001,26760847.289999999,26350857,49535644.539999999,897187.09,265478.61,631708.48,188272.1,130,28546.76,2026-08-18 01:27:35.973859 UTC
645,20250331,6,7,6,4,26760847.289999999,26925928.039999999,26843387.66,53073904.869999997,534214.7,668561.38,-134346.67,299427.42,130,29080.34,2026-08-18 01:27:35.973859 UTC
646,20250430,6,7,6,4,26925928.039999999,26823576.890000001,26874752.460000001,56612165.189999998,784486.5,914400.31,-129913.81,27562.66,130,29114.32,2026-08-18 01:27:35.973859 UTC
647,20250531,6,7,6,4,26823576.890000001,26498025.710000001,26660801.300000001,60150425.520000003,867771.44,856979.69,10791.75,-336342.93,130,28882.53,2026-08-18 01:27:35.973859 UTC
648,20250630,6,7,6,4,26498025.710000001,27016420.649999999,26757223.18,63688685.840000004,951805.69,223872.38,727933.31,-209538.36,130,28986.99,2026-08-18 01:27:35.973859 UTC
649,20240131,7,7,6,4,17878967.420000002,17629204.260000002,17754085.84,2453775.44,226910.95,288060.83,-61149.88,-188613.29,105,15534.83,2026-08-18 01:27:35.973859 UTC
650,20240229,7,7,6,4,17629204.260000002,17881120.68,17755162.469999999,4907550.88,568078.89,270570.61,297508.28,-45591.86,105,15535.77,2026-08-18 01:27:35.973859 UTC
651,20240331,7,7,6,4,17881120.68,17883674.350000001,17882397.510000002,7361326.32,658204.73,470980.74,187224,-184670.33,105,15647.1,2026-08-18 01:27:35.973859 UTC
652,20240430,7,7,6,4,17883674.350000001,17488560.5,17686117.420000002,9815101.76,187451.62,591789.65,-404338.03,9224.18,105,15475.35,2026-08-18 01:27:35.973859 UTC
653,20240531,7,7,6,4,17488560.5,17555584.809999999,17522072.66,12268877.199999999,544232.76,518221.74,26011.03,41013.28,105,15331.81,2026-08-18 01:27:35.973859 UTC
654,20240630,7,7,6,4,17555584.809999999,17955216.149999999,17755400.48,14722652.640000001,683553.73,236280.37,447273.36,-47642.02,105,15535.98,2026-08-18 01:27:35.973859 UTC
655,20240731,7,7,6,4,17955216.149999999,18342350.07,18148783.109999999,17176428.079999998,657583.69,353523.47,304060.21,83073.71,105,15880.19,2026-08-18 01:27:35.973859 UTC
656,20240831,7,7,6,4,18342350.07,18852502.219999999,18597426.140000001,19630203.52,636149.61,229968.37,406181.23,103970.91,105,16272.75,2026-08-18 01:27:35.973859 UTC
657,20240930,7,7,6,4,18852502.219999999,18610212.390000001,18731357.300000001,22083978.960000001,191046.17,590097.17,-399051,156761.17,105,16389.94,2026-08-18 01:27:35.973859 UTC
658,20241031,7,7,6,4,18610212.390000001,18740899.920000002,18675556.16,24537754.399999999,231448.48,187726.52,43721.97,86965.56,105,16341.11,2026-08-18 01:27:35.973859 UTC
659,20241130,7,7,6,4,18740899.920000002,18981325.390000001,18861112.66,26991529.84,308929.15,184534.38,124394.77,116030.7,105,16503.47,2026-08-18 01:27:35.973859 UTC
660,20241231,7,7,6,4,18981325.390000001,19095997.530000001,19038661.460000001,29445305.280000001,729804.06,368862.92,360941.13,-246268.99,105,16658.83,2026-08-18 01:27:35.973859 UTC
661,20250131,7,7,6,4,19095997.530000001,19411891.34,19253944.440000001,31899080.73,557267.51,274146.7,283120.81,32772.99,105,16847.2,2026-08-18 01:27:35.973859 UTC
662,20250228,7,7,6,4,19411891.34,19370100.449999999,19390995.890000001,34352856.170000002,659583.92,615250.74,44333.18,-86124.07,105,16967.12,2026-08-18 01:27:35.973859 UTC
663,20250331,7,7,6,4,19370100.449999999,19465210.370000001,19417655.41,36806631.609999999,722756.14,397495.41,325260.72,-230150.8,105,16990.45,2026-08-18 01:27:35.973859 UTC
664,20250430,7,7,6,4,19465210.370000001,19913921.379999999,19689565.879999999,39260407.049999997,657095.61,343858.34,313237.27,135473.74,105,17228.37,2026-08-18 01:27:35.973859 UTC
665,20250531,7,7,6,4,19913921.379999999,20015080.77,19964501.079999998,41714182.490000002,297502.63,382993.56,-85490.93,186650.32,105,17468.94,2026-08-18 01:27:35.973859 UTC
666,20250630,7,7,6,4,20015080.77,20560482.27,20287781.52,44167957.93,722100.02,319813.56,402286.47,143115.04,105,17751.81,2026-08-18 01:27:35.973859 UTC
667,20240131,8,7,6,4,15473893.890000001,15281711.050000001,15377802.470000001,3294500.33,339346.07,523891.9,-184545.83,-7637,35,4485.19,2026-08-18 01:27:35.973859 UTC
668,20240229,8,7,6,4,15281711.050000001,15027570.09,15154640.57,6589000.65,251621.46,513264.5,-261643.04,7502.08,35,4420.1,2026-08-18 01:27:35.973859 UTC
669,20240331,8,7,6,4,15027570.09,15108104.300000001,15067837.199999999,9883500.98,343284.41,264165.41,79119,1415.21,35,4394.79,2026-08-18 01:27:35.973859 UTC
670,20240430,8,7,6,4,15108104.300000001,15281722.49,15194913.4,13178001.310000001,471507.16,294799.72,176707.44,-3089.26,35,4431.85,2026-08-18 01:27:35.973859 UTC
671,20240531,8,7,6,4,15281722.49,15491033.119999999,15386377.810000001,16472501.640000001,548790.84,338511.9,210278.94,-968.31,35,4487.69,2026-08-18 01:27:35.973859 UTC
672,20240630,8,7,6,4,15491033.119999999,15331716.26,15411374.689999999,19767001.960000001,231210.32,386000.82,-154790.5,-4526.36,35,4494.98,2026-08-18 01:27:35.973859 UTC
673,20240731,8,7,6,4,15331716.26,15403161.93,15367439.09,23061502.289999999,365210.55,289287.91,75922.64,-4476.97,35,4482.17,2026-08-18 01:27:35.973859 UTC
674,20240831,8,7,6,4,15403161.93,15472024.970000001,15437593.449999999,26356002.620000001,198185.38,127720.38,70465,-1601.97,35,4502.63,2026-08-18 01:27:35.973859 UTC
675,20240930,8,7,6,4,15472024.970000001,15465322.24,15468673.609999999,29650502.940000001,221451.19,231194.39,-9743.2,3040.48,35,4511.7,2026-08-18 01:27:35.973859 UTC
676,20241031,8,7,6,4,15465322.24,15431541.09,15448431.67,32945003.27,334912.43,362158.33,-27245.89,-6535.26,35,4505.79,2026-08-18 01:27:35.973859 UTC
677,20241130,8,7,6,4,15431541.09,15247036.51,15339288.800000001,36239503.600000001,234898.42,412644.15,-177745.73,-6758.85,35,4473.96,2026-08-18 01:27:35.973859 UTC
678,20241231,8,7,6,4,15247036.51,15017443.689999999,15132240.1,39534003.920000002,221249,450748.8,-229499.8,-93.02,35,4413.57,2026-08-18 01:27:35.973859 UTC
679,20250131,8,7,6,4,15017443.689999999,14975325.73,14996384.710000001,42828504.25,291706.72,336824.88,-45118.16,3000.2,35,4373.95,2026-08-18 01:27:35.973859 UTC
680,20250228,8,7,6,4,14975325.73,14795973.34,14885649.529999999,46123004.579999998,255362.01,440612.07,-185250.06,5897.67,35,4341.65,2026-08-18 01:27:35.973859 UTC
681,20250331,8,7,6,4,14795973.34,14838485.550000001,14817229.439999999,49417504.909999996,549232.91,511943.32,37289.58,5222.63,35,4321.69,2026-08-18 01:27:35.973859 UTC
682,20250430,8,7,6,4,14838485.550000001,14788523.09,14813504.32,52712005.229999997,377344.72,432280.59,-54935.86,4973.4,35,4320.61,2026-08-18 01:27:35.973859 UTC
683,20250531,8,7,6,4,14788523.09,14769430.15,14778976.619999999,56006505.560000002,193763.75,209024.39,-15260.64,-3832.3,35,4310.53,2026-08-18 01:27:35.973859 UTC
684,20250630,8,7,6,4,14769430.15,15045797.949999999,14907614.050000001,59301005.890000001,470274.1,199222.78,271051.32,5316.49,35,4348.05,2026-08-18 01:27:35.973859 UTC
685,20240131,9,7,6,4,36529570.909999996,36678559.020000003,36604064.969999999,2428630.1,610229.67,967814.64,-357584.97,506573.08,175,53380.93,2026-08-18 01:27:35.973859 UTC
686,20240229,9,7,6,4,36678559.020000003,36294879.869999997,36486719.450000003,4857260.2,793982.3,469484.47,324497.83,-708176.98,175,53209.8,2026-08-18 01:27:35.973859 UTC
687,20240331,9,7,6,4,36294879.869999997,36288686.460000001,36291783.170000002,7285890.3,426322.18,708300.83,-281978.66,275785.24,175,52925.52,2026-08-18 01:27:35.973859 UTC
688,20240430,9,7,6,4,36288686.460000001,36912141.740000002,36600414.100000001,9714520.4,534313.3,741625.21,-207311.91,830767.19,175,53375.6,2026-08-18 01:27:35.973859 UTC
689,20240531,9,7,6,4,36912141.740000002,37949701.93,37430921.840000004,12143150.5,393131.66,482212.12,-89080.45,1126640.64,175,54586.76,2026-08-18 01:27:35.973859 UTC
690,20240630,9,7,6,4,37949701.93,36981407.020000003,37465554.469999999,14571780.6,600966.54,774753.08,-173786.54,-794508.37,175,54637.27,2026-08-18 01:27:35.973859 UTC
691,20240731,9,7,6,4,36981407.020000003,37829489.729999997,37405448.380000003,17000410.699999999,972999.8,658230.68,314769.12,533313.59,175,54549.61,2026-08-18 01:27:35.973859 UTC
692,20240831,9,7,6,4,37829489.729999997,38083221.340000004,37956355.539999999,19429040.800000001,1416646.09,1334215.62,82430.47,171301.13,175,55353.02,2026-08-18 01:27:35.973859 UTC
693,20240930,9,7,6,4,38083221.340000004,39408429.68,38745825.509999998,21857670.899999999,1233707.19,608145.53,625561.66,699646.68,175,56504.33,2026-08-18 01:27:35.973859 UTC
694,20241031,9,7,6,4,39408429.68,41026207.380000003,40217318.530000001,24286301,1566167.67,1186887.28,379280.39,1238497.3,175,58650.26,2026-08-18 01:27:35.973859 UTC
695,20241130,9,7,6,4,41026207.380000003,40528150.210000001,40777178.789999999,26714931.100000001,740182.82,611974.59,128208.23,-626265.39,175,59466.72,2026-08-18 01:27:35.973859 UTC
696,20241231,9,7,6,4,40528150.210000001,42658271.869999997,41593211.039999999,29143561.199999999,1574558.23,460036.46,1114521.77,1015599.9,175,60656.77,2026-08-18 01:27:35.973859 UTC
697,20250131,9,7,6,4,42658271.869999997,42534950.259999998,42596611.060000002,31572191.300000001,1594824,794699.47,800124.53,-923446.15,175,62120.06,2026-08-18 01:27:35.973859 UTC
698,20250228,9,7,6,4,42534950.259999998,41195914.5,41865432.380000003,34000821.399999999,525420.98,1455270.44,-929849.46,-409186.3,175,61053.76,2026-08-18 01:27:35.973859 UTC
699,20250331,9,7,6,4,41195914.5,41864619.880000003,41530267.189999998,36429451.5,1064589.36,1034030.9,30558.46,638146.92,175,60564.97,2026-08-18 01:27:35.973859 UTC
700,20250430,9,7,6,4,41864619.880000003,41724718.43,41794669.149999999,38858081.600000001,534743.13,978031.1,-443287.97,303386.53,175,60950.56,2026-08-18 01:27:35.973859 UTC
701,20250531,9,7,6,4,41724718.43,42854323.990000002,42289521.210000001,41286711.700000003,1305338.43,1417283.41,-111944.99,1241550.55,175,61672.22,2026-08-18 01:27:35.973859 UTC
702,20250630,9,7,6,4,42854323.990000002,41678231.380000003,42266277.689999998,43715341.799999997,1204881.71,1375737.65,-170855.94,-1005236.67,175,61638.32,2026-08-18 01:27:35.973859 UTC
703,20240131,2,8,5,4,5312956.92,5357805.89,5335381.41,779978.41,200338.48,51056.17,149282.31,-104433.35,150,6669.23,2026-08-18 01:27:35.973859 UTC
704,20240229,2,8,5,4,5357805.89,5494345.95,5426075.92,1559956.81,72704.19,76581.31,-3877.12,140417.18,150,6782.59,2026-08-18 01:27:35.973859 UTC
705,20240331,2,8,5,4,5494345.95,5399342.84,5446844.39,2339935.22,73650.4,86220.32,-12569.92,-82433.19,150,6808.56,2026-08-18 01:27:35.973859 UTC
706,20240430,2,8,5,4,5399342.84,5613149.45,5506246.14,3119913.63,126911.2,44024.14,82887.06,130919.55,150,6882.81,2026-08-18 01:27:35.973859 UTC
707,20240531,2,8,5,4,5613149.45,5744215.41,5678682.43,3899892.03,194994.5,111466.6,83527.89,47538.07,150,7098.35,2026-08-18 01:27:35.973859 UTC
708,20240630,2,8,5,4,5744215.41,5855292.51,5799753.96,4679870.44,145855.29,180249.1,-34393.8,145470.91,150,7249.69,2026-08-18 01:27:35.973859 UTC
709,20240731,2,8,5,4,5855292.51,5823449.06,5839370.79,5459848.84,145701.86,169791.77,-24089.91,-7753.54,150,7299.21,2026-08-18 01:27:35.973859 UTC
710,20240831,2,8,5,4,5823449.06,5596107.27,5709778.17,6239827.25,81939.07,152736.78,-70797.72,-156544.07,150,7137.22,2026-08-18 01:27:35.973859 UTC
711,20240930,2,8,5,4,5596107.27,5782328.61,5689217.94,7019805.66,143661.34,89502.84,54158.5,132062.84,150,7111.52,2026-08-18 01:27:35.973859 UTC
712,20241031,2,8,5,4,5782328.61,5776022.45,5779175.53,7799784.06,201947.32,169068.29,32879.03,-39185.19,150,7223.97,2026-08-18 01:27:35.973859 UTC
713,20241130,2,8,5,4,5776022.45,5859376.46,5817699.46,8579762.470000001,212926.37,197007.89,15918.49,67435.52,150,7272.12,2026-08-18 01:27:35.973859 UTC
714,20241231,2,8,5,4,5859376.46,6026857.98,5943117.22,9359740.880000001,174654.75,82693.06,91961.69,75519.83,150,7428.9,2026-08-18 01:27:35.973859 UTC
715,20250131,2,8,5,4,6026857.98,5987456.99,6007157.49,10139719.279999999,215689.61,187623.1,28066.51,-67467.5,150,7508.95,2026-08-18 01:27:35.973859 UTC
716,20250228,2,8,5,4,5987456.99,6160135.53,6073796.26,10919697.689999999,226924.3,128070.75,98853.55,73824.99,150,7592.25,2026-08-18 01:27:35.973859 UTC
717,20250331,2,8,5,4,6160135.53,6303152.25,6231643.89,11699676.09,206259.81,186599.27,19660.54,123356.18,150,7789.55,2026-08-18 01:27:35.973859 UTC
718,20250430,2,8,5,4,6303152.25,6188175.75,6245664,12479654.5,234134.79,192542.29,41592.5,-156569.01,150,7807.08,2026-08-18 01:27:35.973859 UTC
719,20250531,2,8,5,4,6188175.75,6268337.12,6228256.43,13259632.91,84987.05,140783.46,-55796.42,135957.79,150,7785.32,2026-08-18 01:27:35.973859 UTC
720,20250630,2,8,5,4,6268337.12,6439209.72,6353773.42,14039611.310000001,81286.66,87052.37,-5765.7,176638.3,150,7942.22,2026-08-18 01:27:35.973859 UTC
721,20240131,3,8,5,4,10797051.710000001,10743120.550000001,10770086.130000001,855102.55,221314.93,353979.8,-132664.88,78733.72,195,17501.39,2026-08-18 01:27:35.973859 UTC
722,20240229,3,8,5,4,10743120.550000001,10853022.27,10798071.41,1710205.1,403453.26,292967.96,110485.29,-583.58,195,17546.87,2026-08-18 01:27:35.973859 UTC
723,20240331,3,8,5,4,10853022.27,10681897.76,10767460.01,2565307.65,159221.08,305852.42,-146631.33,-24493.17,195,17497.12,2026-08-18 01:27:35.973859 UTC
724,20240430,3,8,5,4,10681897.76,10688428.210000001,10685162.98,3420410.2,394808.48,200736.94,194071.54,-187541.09,195,17363.39,2026-08-18 01:27:35.973859 UTC
725,20240531,3,8,5,4,10688428.210000001,10717721.65,10703074.93,4275512.75,283784.1,349120.23,-65336.13,94629.57,195,17392.5,2026-08-18 01:27:35.973859 UTC
726,20240630,3,8,5,4,10717721.65,10538058,10627889.82,5130615.3,398249.63,317838.21,80411.42,-260075.07,195,17270.32,2026-08-18 01:27:35.973859 UTC
727,20240731,3,8,5,4,10538058,10341565.57,10439811.789999999,5985717.85,351410.8,319745.64,31665.16,-228157.59,195,16964.69,2026-08-18 01:27:35.973859 UTC
728,20240831,3,8,5,4,10341565.57,10313477.619999999,10327521.59,6840820.4,269114.52,98732.55,170381.98,-198469.93,195,16782.22,2026-08-18 01:27:35.973859 UTC
729,20240930,3,8,5,4,10313477.619999999,10559335.310000001,10436406.460000001,7695922.94,240786.74,170892.09,69894.65,175963.04,195,16959.16,2026-08-18 01:27:35.973859 UTC
730,20241031,3,8,5,4,10559335.310000001,11002378.869999999,10780857.09,8551025.49,328460.35,202381.79,126078.56,316965,195,17518.89,2026-08-18 01:27:35.973859 UTC
731,20241130,3,8,5,4,11002378.869999999,11332212.029999999,11167295.449999999,9406128.039999999,381043.53,263499.53,117544,212289.15,195,18146.86,2026-08-18 01:27:35.973859 UTC
732,20241231,3,8,5,4,11332212.029999999,11411480.949999999,11371846.49,10261230.59,442579.97,219124.37,223455.6,-144186.68,195,18479.25,2026-08-18 01:27:35.973859 UTC
733,20250131,3,8,5,4,11411480.949999999,11346164.02,11378822.48,11116333.140000001,195577.89,259545.57,-63967.67,-1349.25,195,18490.59,2026-08-18 01:27:35.973859 UTC
734,20250228,3,8,5,4,11346164.02,11793753.279999999,11569958.65,11971435.689999999,287471.01,167192.68,120278.33,327310.93,195,18801.18,2026-08-18 01:27:35.973859 UTC
735,20250331,3,8,5,4,11793753.279999999,11925150.84,11859452.060000001,12826538.24,429345.36,409681.22,19664.14,111733.42,195,19271.61,2026-08-18 01:27:35.973859 UTC
736,20250430,3,8,5,4,11925150.84,12055223.17,11990187.01,13681640.789999999,147131.31,409760.71,-262629.4,392701.73,195,19484.05,2026-08-18 01:27:35.973859 UTC
737,20250531,3,8,5,4,12055223.17,12337344.65,12196283.91,14536743.34,341359.67,345206.09,-3846.42,285967.9,195,19818.96,2026-08-18 01:27:35.973859 UTC
738,20250630,3,8,5,4,12337344.65,12283879.18,12310611.92,15391845.890000001,151921.4,292529.48,-140608.08,87142.6,195,20004.74,2026-08-18 01:27:35.973859 UTC
739,20240131,4,8,5,4,10937439.800000001,11116705.859999999,11027072.83,1089883.17,391789.02,196520.36,195268.66,-16002.6,95,8729.77,2026-08-18 01:27:35.973859 UTC
740,20240229,4,8,5,4,11116705.859999999,11359390.59,11238048.220000001,2179766.35,387355.09,127545.32,259809.77,-17125.04,95,8896.79,2026-08-18 01:27:35.973859 UTC
741,20240331,4,8,5,4,11359390.59,11504925.57,11432158.08,3269649.52,289589.59,200626.61,88962.98,56572.01,95,9050.46,2026-08-18 01:27:35.973859 UTC
742,20240430,4,8,5,4,11504925.57,11758112.380000001,11631518.970000001,4359532.7,352389.72,183528.92,168860.8,84326,95,9208.29,2026-08-18 01:27:35.973859 UTC
743,20240531,4,8,5,4,11758112.380000001,11874370.85,11816241.609999999,5449415.87,151802.29,121341.93,30460.36,85798.11,95,9354.52,2026-08-18 01:27:35.973859 UTC
744,20240630,4,8,5,4,11874370.85,11786659.91,11830515.380000001,6539299.05,217870.51,255779.52,-37909.01,-49801.93,95,9365.82,2026-08-18 01:27:35.973859 UTC
